,Name,affiliation,homepage,scholar-id,citations,h-index
76,Thomas Bewley,Univ. of California - San Diego,http://fccr.ucsd.edu/Bewley.html,,,
77,Ingolf H. Krüger,Univ. of California - San Diego,http://jacobsschool.ucsd.edu/faculty/faculty_bios/index.sfe?fmp_recid=199,,,
78,Andrew B. Kahng,Univ. of California - San Diego,http://vlsicad.ucsd.edu/~abk,IUSnNG0AAAAJ,31200.0,86.0
79,Larry Carter,Univ. of California - San Diego,https://cseweb.ucsd.edu/~carter,,,
80,Walter A. Burkhard,Univ. of California - San Diego,http://jacobsschool.ucsd.edu/faculty/faculty_bios/index.sfe?fmp_recid=100,,,
81,Ndapa Nakashole,Univ. of California - San Diego,http://nakashole.com,_8Nqf-cAAAAJ,2424.0,17.0
82,Nuno Bandeira,Univ. of California - San Diego,https://cseweb.ucsd.edu/~nbandeir,bQvh6GhvDPQC,12458.0,48.0
83,Ramamohan Paturi,Univ. of California - San Diego,http://jacobsschool.ucsd.edu/faculty/faculty_bios/index.sfe?fmp_recid=118,,,
84,Alon Orlitsky,Univ. of California - San Diego,http://jacobsdev.ucsd.edu/faculty/faculty_bios/index.sfe?fmp_recid=54,WUEjHB8AAAAJ,5149.0,37.0
85,Sanjoy Dasgupta,Univ. of California - San Diego,http://cseweb.ucsd.edu/~dasgupta,E5dXOFAAAAAJ,12323.0,40.0
86,Chung-Kuan Cheng,Univ. of California - San Diego,http://cseweb.ucsd.edu/~kuan,OogCTloAAAAJ,9563.0,47.0
87,Walter J. Savitch,Univ. of California - San Diego,http://cseweb.ucsd.edu/~savitch,,,
88,William E. Howden,Univ. of California - San Diego,http://cseweb.ucsd.edu/~howden,N346LrwAAAAJ,4149.0,26.0
89,Tajana Rosing,Univ. of California - San Diego,http://cseweb.ucsd.edu/~trosing,3smyfesAAAAJ,16416.0,63.0
90,Glenn Tesler,Univ. of California - San Diego,http://www.math.ucsd.edu/~gptesler,,,
91,Jeanne Ferrante,Univ. of California - San Diego,http://cseweb.ucsd.edu/~ferrante,sMN63KwAAAAJ,12556.0,43.0
92,Jeffrey B. Remmel,Univ. of California - San Diego,http://www.math.ucsd.edu/~remmel,,,
93,Rich Wolski,Univ. of California - Santa Barbara,https://www.cs.ucsb.edu/~rich,,,
94,Tao Yang,Univ. of California - Santa Barbara,http://www.cs.ucsb.edu/~tyang,,,
95,Jennifer Jacobs,Univ. of California - Santa Barbara,http://jenniferjacobs.mat.ucsb.edu,LrK3n0QAAAAJ,16.0,2.0
96,Elizabeth M. Belding,Univ. of California - Santa Barbara,http://people.cs.ucsb.edu/ebelding/front-page,3G79TTEAAAAJ,56195.0,61.0
97,Oscar H. Ibarra,Univ. of California - Santa Barbara,https://sites.cs.ucsb.edu/~ibarra,,,
98,Eric Vigoda,Univ. of California - Santa Barbara,https://sites.cs.ucsb.edu/~vigoda,,,
99,Ambuj K. Singh,Univ. of California - Santa Barbara,https://www.cs.ucsb.edu/~ambuj,,,
100,Ben Hardekopf,Univ. of California - Santa Barbara,http://www.cs.ucsb.edu/~benh,,,
101,Christopher Kruegel,Univ. of California - Santa Barbara,http://www.cs.ucsb.edu/~chris,,,
102,Richard A. Kemmerer,Univ. of California - Santa Barbara,https://www.cs.ucsb.edu/~kemm,,,
103,Chandra Krintz,Univ. of California - Santa Barbara,http://www.cs.ucsb.edu/~ckrintz,_wLKfy4AAAAJ,7848.0,47.0
104,Gabriel Elkaim,Univ. of California - Santa Cruz,https://users.soe.ucsc.edu/~elkaim/elkaim/Home.html,-LARUWAAAAAJ,4115.0,30.0
105,David P. Helmbold,Univ. of California - Santa Cruz,https://users.soe.ucsc.edu/~dph,,,
106,Allen Van Gelder,Univ. of California - Santa Cruz,https://users.soe.ucsc.edu/~avg,,,
107,John Musacchio,Univ. of California - Santa Cruz,https://users.soe.ucsc.edu/~johnm,,,
108,Demetrios Achlioptas,Univ. of California - Santa Cruz,https://www.soe.ucsc.edu/people/optas,,,
109,Michael Mateas,Univ. of California - Santa Cruz,https://users.soe.ucsc.edu/~michaelm,,,
110,Yi Zhang,Univ. of California - Santa Cruz,http://www.soe.ucsc.edu/~yiz,,,
111,Ashutosh Raina,Univ. of California - Santa Cruz,https://www.soe.ucsc.edu/departments/computer-science/people/faculty,,,
112,Phokion G. Kolaitis,Univ. of California - Santa Cruz,https://users.soe.ucsc.edu/~kolaitis,cqnovfEAAAAJ,9938.0,49.0
113,Alex Pang,Univ. of California - Santa Cruz,https://users.soe.ucsc.edu/~pang,Z1g9vJYAAAAJ,5111.0,37.0
114,C. Seshadhri,Univ. of California - Santa Cruz,https://users.soe.ucsc.edu/~sesh,aifUIrsAAAAJ,4555.0,38.0
115,Martine Schlag,Univ. of California - Santa Cruz,https://www.soe.ucsc.edu/people/martine,MQFBH1AAAAAJ,2161.0,20.0
116,Jose Renau,Univ. of California - Santa Cruz,https://users.soe.ucsc.edu/~renau,-uHod_AAAAAJ,3398.0,24.0
117,Tracy Larrabee,Univ. of California - Santa Cruz,https://www.soe.ucsc.edu/people/larrabee,,,
118,Sri Hastuti Kurniawan,Univ. of California - Santa Cruz,https://users.soe.ucsc.edu/~srikur,xkbQiYgAAAAJ,4152.0,32.0
119,Patrick Mantey,Univ. of California - Santa Cruz,https://www.soe.ucsc.edu/people/mantey,6Nq0UAoAAAAJ,2761.0,15.0
120,Suresh K. Lodha,Univ. of California - Santa Cruz,https://users.soe.ucsc.edu/~lodha,,,
121,Manfred K. Warmuth,Univ. of California - Santa Cruz,https://users.soe.ucsc.edu/~manfred,,,
122,Dejan Milutinovic,Univ. of California - Santa Cruz,https://www.soe.ucsc.edu/people/dejan,,,
123,Anujan Varma,Univ. of California - Santa Cruz,https://www.soe.ucsc.edu/people/varma,ihUznHkAAAAJ,6856.0,42.0
124,Donna Cox,Univ. of Illinois at Urbana-Champaign,http://avl.ncsa.illinois.edu/who-we-are/team/donna-cox-director,,,
125,Kirill Levchenko,Univ. of Illinois at Urbana-Champaign,http://klevchen.ece.illinois.edu,,,
126,Michael A. Forbes,Univ. of Illinois at Urbana-Champaign,http://miforbes.cs.illinois.edu,wPpyBHEAAAAJ,1949.0,26.0
127,Gang Wang,Univ. of Illinois at Urbana-Champaign,http://people.cs.vt.edu/gangwang,fw-MrEkAAAAJ,375.0,12.0
128,Sam Kamin,Univ. of Illinois at Urbana-Champaign,https://kamin.cs.illinois.edu,,,
129,Nitin H. Vaidya,Univ. of Illinois at Urbana-Champaign,http://disc.ece.illinois.edu,ieHEh6EAAAAJ,36479.0,74.0
130,Ravi K. Iyer,Univ. of Illinois at Urbana-Champaign,https://www.ece.illinois.edu/directory/profile/rkiyer,,,
131,Roxana Girju,Univ. of Illinois at Urbana-Champaign,http://www.linguistics.illinois.edu/people/girju,c7fFDmQAAAAJ,5366.0,34.0
132,Samuel N. Kamin,Univ. of Illinois at Urbana-Champaign,http://loome.cs.uiuc.edu/kamin,,,
133,Timothy M. Chan,Univ. of Illinois at Urbana-Champaign,http://tmc.web.engr.illinois.edu,,,
134,Kris Hauser,Univ. of Illinois at Urbana-Champaign,http://cs.illinois.edu/directory/profile/kkhauser,,,
135,Jeff Erickson,Univ. of Illinois at Urbana-Champaign,http://jeffe.cs.illinois.edu,02_kT4YAAAAJ,5645.0,39.0
136,Steven Lumetta,Univ. of Illinois at Urbana-Champaign,https://www.ece.illinois.edu/directory/profile/lumetta,,,
137,Catherine Blake,Univ. of Illinois at Urbana-Champaign,https://ischool.illinois.edu/people/catherine-blake,,,
138,Klara Nahrstedt,Univ. of Illinois at Urbana-Champaign,https://cs.illinois.edu/directory/profile/klara,TW0t25AAAAAJ,32919.0,89.0
139,Gerald DeJong,Univ. of Illinois at Urbana-Champaign,https://cs.illinois.edu/directory/profile/mrebl,,,
140,Yun Huang,Univ. of Illinois at Urbana-Champaign,https://ischool.illinois.edu/people/yun-huang,,,
141,Leslie Gasser,Univ. of Illinois at Urbana-Champaign,https://ischool.illinois.edu/people/faculty/gasser,,,
142,Nilanjan Banerjee,Univ. of Maryland - Baltimore County,http://www.csee.umbc.edu/~nilanb,mzSAFhQAAAAJ,2716.0,27.0
143,Deepinder Sidhu,Univ. of Maryland - Baltimore County,http://www.csee.umbc.edu/people/faculty/deepinder-sidhu,,,
144,Fow-Sen Choa,Univ. of Maryland - Baltimore County,http://www.csee.umbc.edu/people/faculty/fow-sen-choa,,,
145,Gary M. Carter,Univ. of Maryland - Baltimore County,http://www.csee.umbc.edu/people/faculty/gary-m-carter,,,
146,Gymama E. Slaughter,Univ. of Maryland - Baltimore County,http://www.csee.umbc.edu/people/faculty/gymama-slaughter,,,
147,Kostantinos Kalpakis,Univ. of Maryland - Baltimore County,http://www.csee.umbc.edu/people/faculty/konstantinos-kalpakis,,,
148,Tim Oates,Univ. of Maryland - Baltimore County,http://www.csee.umbc.edu/people/faculty/tim-oates,,,
149,Curtis R. Menyuk,Univ. of Maryland - Baltimore County,http://www.csee.umbc.edu/people/faculty/curtis-r-menyuk,OAI6XwsAAAAJ,17891.0,63.0
150,Dhananjay Phatak,Univ. of Maryland - Baltimore County,http://www.csee.umbc.edu/~phatak,ohFkYAwAAAAJ,3182.0,23.0
151,Yaacov Yesha,Univ. of Maryland - Baltimore County,http://www.csee.umbc.edu/people/faculty/yaacov-yesha,,,
152,Mohamed F. Younis,Univ. of Maryland - Baltimore County,http://www.csee.umbc.edu/~younis,yiowNmAAAAAJ,23855.0,58.0
153,Damián Barsotti,Universidad Nacional de Córdoba,https://cs.famaf.unc.edu.ar/~damian,,,
154,Diego Vaggione,Universidad Nacional de Córdoba,http://ual.famaf.unc.edu.ar/index.php/home/diego-vaggione,,,
155,Hector Gramaglia,Universidad Nacional de Córdoba,https://www.famaf.unc.edu.ar/~ciem/personas/gramaglia.html,,,
156,Laura Brandán Briones,Universidad Nacional de Córdoba,https://www.famaf.unc.edu.ar/archivo/perfiles/lbrandan,,,
157,Silvia María Ojeda,Universidad Nacional de Córdoba,https://www.famaf.unc.edu.ar/~ojeda,,,
158,Miguel Campercholi,Universidad Nacional de Córdoba,http://ual.famaf.unc.edu.ar/index.php/home/miguel-campercholi,,,
159,Daniel Penazzi,Universidad Nacional de Córdoba,https://www.famaf.unc.edu.ar/~penazzi,,,
160,Daniel Fridlender,Universidad Nacional de Córdoba,https://www.famaf.unc.edu.ar/archivo/perfiles/fridlend,,,
161,Luciana Benotti,Universidad Nacional de Córdoba,https://cs.famaf.unc.edu.ar/~luciana,,,
162,Aidan Hogan,Universidad de Chile,http://aidanhogan.com,,,
163,Nancy Hitschfeld,Universidad de Chile,https://www.dcc.uchile.cl/nancy,,,
164,Benjamin Bustos,Universidad de Chile,http://www.uchile.cl/portafolio-academico/impresion.jsf?username=bustos,,,
165,Nelson-Antranig Baloian Tataryan,Universidad de Chile,http://www.uchile.cl/portafolio-academico/impresion.jsf?username=nbaloian,,,
166,Ana Serrano,Universidad de Zaragoza,http://webdiis.unizar.es/~aserrano,,,
167,Rodrigo Cardoso,Universidad de los Andes,https://profesores.virtual.uniandes.edu.co/rcardoso/es/inicio,,,
168,Harold Castro,Universidad de los Andes,https://profesores.virtual.uniandes.edu.co/hcastro/es/inicio,,,
169,José T. Hernández,Universidad de los Andes,http://imagine.uniandes.edu.co,9nnSYmMAAAAJ,1632.0,18.0
170,Marcus V. A. Andrade,Universidade Federal de Viçosa,http://www.dpi.ufv.br/~marcus,6lVtYhYAAAAJ,733.0,15.0
171,Mauro Nacif Rocha,Universidade Federal de Viçosa,http://www.dpi.ufv.br/~nacif,,,
172,Sabrina de Azevedo Silveira,Universidade Federal de Viçosa,http://homepages.dcc.ufmg.br%2C~sabrinas,,,
173,André G. Santos,Universidade Federal de Viçosa,http://www2.dpi.ufv.br/?page_id=556,,,
174,Vladimir Oliveira Di Iorio,Universidade Federal de Viçosa,http://www.dpi.ufv.br/~vladimir,kuvlaC8AAAAJ,91.0,6.0
175,Ricardo P. Jacobi,Universidade de Brasília,http://cic.unb.br/~rjacobi/Home.html,XrJ08uUAAAAJ,956.0,14.0
176,Alysson Bessani,Universidade de Lisboa,https://ciencias.ulisboa.pt/perfil/anbessani,-mFXT_oAAAAJ,5561.0,31.0
177,Manuel C. Lopes,Universidade de Lisboa,http://web.tecnico.ulisboa.pt/manuel.lopes,,,
178,Alberto Sardinha,Universidade de Lisboa,http://web.ist.utl.pt/ist25149/Publications.html,,,
179,Graça Gaspar,Universidade de Lisboa,https://ciencias.ulisboa.pt/perfil/mdgaspar,Wfcj-8UAAAAJ,192.0,8.0
180,Isabel Nunes,Universidade de Lisboa,https://ciencias.ulisboa.pt/perfil/minunes,lIqKmdUAAAAJ,1786.0,19.0
181,Duarte de Mesquita e Sousa,Universidade de Lisboa,https://fenix.tecnico.ulisboa.pt/homepage/ist13386,,,
182,João Nuno de Oliveira e Silva,Universidade de Lisboa,https://fenix.tecnico.ulisboa.pt/homepage/ist14028,,,
183,Helena Sarmento,Universidade de Lisboa,http://lisboa.academia.edu/HelenaSarmento,,,
184,José A. B. Gerald,Universidade de Lisboa,http://ieeexplore.ieee.org/document/7845358,q9SlG_AAAAAJ,332.0,10.0
185,Sónia Ferreira Pinto,Universidade de Lisboa,https://sotis.tecnico.ulisboa.pt/keyword/0d0bf179-e55f-4b14-8c64-214087a98c3f,DaB7f1gAAAAJ,1526.0,22.0
186,José Luis Borbinha,Universidade de Lisboa,http://joslusborbinha.cgpublisher.com/product/pub.222/prod.27,4GFlVJQAAAAJ,2095.0,24.0
187,João Paulo Neto,Universidade de Lisboa,https://fenix.tecnico.ulisboa.pt/homepage/ist13220,,,
188,L. Miguel Silveira,Universidade de Lisboa,http://algos.inesc-id.pt/~lms,,,
189,Pedro Alexandre Santos,Universidade de Lisboa,https://pt-br.facebook.com/public/Pedro-Alexandre-Santos,G-KLR4MAAAAJ,748.0,15.0
190,João M. Lemos,Universidade de Lisboa,https://fenix.tecnico.ulisboa.pt/homepage/ist11886,4fCQkLcAAAAJ,3214.0,31.0
191,Mário Serafim Nunes,Universidade de Lisboa,https://fenix.tecnico.ulisboa.pt/homepage/ist11453,oDPlhBMAAAAJ,1872.0,19.0
192,Moisés Piedade,Universidade de Lisboa,https://fenix.tecnico.ulisboa.pt/homepage/ist11049,1bT3pnkAAAAJ,1803.0,23.0
193,Helena Sofia Andrade N. P. Pinto,Universidade de Lisboa,http://ontol.inesc-id.pt/~sofia,vFKIaEIAAAAJ,3443.0,25.0
194,Teresa Maria Sa Ferreira Vazão Vasques,Universidade de Lisboa,https://fenix.tecnico.ulisboa.pt/homepage/ist12922,o0WQ5UMAAAAJ,1049.0,12.0
195,João Barreto,Universidade de Lisboa,http://www.ics.ul.pt/instituto/?ln=e&pid=232&mm=5&ctmid=2&mnid=1&doc=31809901190,NPclQe0AAAAJ,354.0,10.0
196,Pedro Manuel Antunes Sousa,Universidade de Lisboa,https://fenix.tecnico.ulisboa.pt/homepage/ist12951,,,
197,J. Fernando A. da Silva,Universidade de Lisboa,https://fenix.tecnico.ulisboa.pt/downloadFile/1126518382134006/fernandos.html,M5GcH2QAAAAJ,4962.0,38.0
198,Manuel M. Silva,Universidade de Lisboa,http://ce3c.ciencias.ulisboa.pt/member/joatildeo-manuel-medeiros-da-silva,,,
199,João Dias,Universidade de Lisboa,https://pt-br.facebook.com/public/Joao-Dias/school/fac.ciencias.ul,,,
200,Colm Ryan,University College Dublin,https://people.ucd.ie/colm.ryan,,,
201,Joe Carthy,University College Dublin,https://people.ucd.ie/joe.carthy,,,
202,M. Tahar Kechadi,University College Dublin,https://people.ucd.ie/tahar.kechadi,,,
203,Guénolé C. Silvestre,University College Dublin,https://ieeexplore.ieee.org/author/37281610100,,,
204,Julie Carson-Berndsen,University College Dublin,https://people.ucd.ie/julie.berndsen,,,
205,John Dunnion,University College Dublin,https://www.researchgate.net/profile/John-Dunnion,,,
206,Peter T. Kirstein,University College London,http://www0.cs.ucl.ac.uk/people/P.Kirstein.html,,,
207,Rae Harbird,University College London,http://www0.cs.ucl.ac.uk/people/R.Harbird.html,,,
208,David J. Pym,University College London,http://www0.cs.ucl.ac.uk/staff/D.Pym,,,
209,Dean Mohamedally,University College London,http://www0.cs.ucl.ac.uk/staff/D.Mohamedally,,,
210,Philip C. Treleaven,University College London,http://www0.cs.ucl.ac.uk/staff/p.treleaven,,,
211,Graham Roberts,University College London,http://www0.cs.ucl.ac.uk/staff/G.Roberts,whxkrzYAAAAJ,30226.0,91.0
212,Pontus Saito Stenetorp,University College London,https://iris.ucl.ac.uk/iris/browse/profile?upi=PLEPS00,,,
213,Robin Hirsch,University College London,http://www.cs.ucl.ac.uk/staff/robin_hirsch,,,
214,Rob Smith,University College London,http://www0.cs.ucl.ac.uk/people/Rob.Smith.html,,,
215,Graham Knight,University College London,http://www.cs.ucl.ac.uk/staff/graham_knight,,,
216,Hui Gary Zhang,University College London,http://mig.cs.ucl.ac.uk/index.php?n=People.GHZhang,CA76U-QAAAAJ,11578.0,56.0
217,Ingemar J. Cox,University College London,http://mediafutures.cs.ucl.ac.uk/people/IngemarCox,b88nUpYAAAAJ,44528.0,82.0
218,John Dowell,University College London,http://www0.cs.ucl.ac.uk/people/J.Dowell.html,,,
219,Anthony Hunter,University College London,http://www0.cs.ucl.ac.uk/staff/a.hunter,,,
220,Ifat Yasin,University College London,http://www.cs.ucl.ac.uk/cs_people/I.Yasin.html,,,
221,Ann Blandford,University College London,https://uclic.ucl.ac.uk/people/ann-blandford,-uXQUCwAAAAJ,13358.0,57.0
222,Anna L. Cox,University College London,https://uclic.ucl.ac.uk/people/anna-cox,3ir7iowAAAAJ,9127.0,44.0
223,Peter A. Bloniarz,University at Albany - SUNY,https://www.albany.edu/news/experts/22213.php,,,
224,Charalampos Chelmis,University at Albany - SUNY,https://www.albany.edu/ceas/73411.php,-NTZR-kAAAAJ,1218.0,19.0
225,Chinwe Ekenna,University at Albany - SUNY,https://www.albany.edu/ceas/73412.php,NzCRi2EAAAAJ,189.0,7.0
226,Dan E. Willard,University at Albany - SUNY,https://www.albany.edu/ceas/dan-willard.php,,,
227,George Berg,University at Albany - SUNY,https://www.albany.edu/ceas/george-berg.php,,,
228,Paliath Narendran,University at Albany - SUNY,https://www.albany.edu/ceas/paliath-narendran.php,xZhymAYAAAAJ,3722.0,33.0
229,Jinhui Xu,University at Buffalo,https://www.cse.buffalo.edu/~jinhui,qIPV_KsAAAAJ,3412.0,30.0
230,Lukasz Ziarek,University at Buffalo,http://www.cse.buffalo.edu/people/?u=lziarek,hKkEZ7oAAAAJ,1214.0,19.0
231,Wen Dong,University at Buffalo,https://www.cse.buffalo.edu/~wendong,sp2np4oAAAAJ,1043.0,17.0
232,Alberto Valderruten,University of A Coruña,https://pdi.udc.es/en/File/Pdi/AB28E,,,
233,David Cabrero Souto,University of A Coruña,https://pdi.udc.es/en/File/Pdi/MG5AF,,,
234,María Martínez Pérez,University of A Coruña,https://pdi.udc.es/en/File/Pdi/AW2EH,,,
235,Juan J. Romero Cardalda,University of A Coruña,https://pdi.udc.es/en/File/Pdi/9D9AF,,,
236,Paula Montoto,University of A Coruña,https://pdi.udc.es/en/File/Pdi/YD8AF,,,
237,Noelia Barreira,University of A Coruña,https://pdi.udc.es/en/File/Pdi/2829E,,,
238,Javier Andrade,University of A Coruña,https://pdi.udc.es/en/File/Pdi/7379E,,,
239,Alfonso Castro Martínez,University of A Coruña,https://pdi.udc.es/en/File/Pdi/5259E,,,
240,José Losada,University of A Coruña,https://pdi.udc.es/en/File/Pdi/DJ5HF,,,
241,Francisco Cedrón,University of A Coruña,https://pdi.udc.es/en/File/Pdi/XY7AF,fpqbvcMAAAAJ,171.0,5.0
242,Rafael García Vázquez,University of A Coruña,https://pdi.udc.es/en/File/Pdi/HL99E,,,
243,J. Santiago Jorge,University of A Coruña,https://pdi.udc.es/en/File/Pdi/WZ69E,,,
244,Jorge Graña,University of A Coruña,https://pdi.udc.es/en/File/Pdi/WY69E,,,
245,Alejandro Paz-Lopez,University of A Coruña,https://pdi.udc.es/en/File/Pdi/QP8LF,cuzua7wAAAAJ,160.0,7.0
246,Sonia Suárez,University of A Coruña,https://pdi.udc.es/en/File/Pdi/PR7KF,,,
247,Juan Ares,University of A Coruña,https://pdi.udc.es/en/File/Pdi/P679E,,,
248,Bernardino Arcay Varela,University of A Coruña,https://pdi.udc.es/en/File/Pdi/FY79E,,,
249,Nieves R. Brisaboa,University of A Coruña,https://lbd.udc.es/ShowResearcherInformation.do?id=12,-sCLLPEAAAAJ,3679.0,29.0
250,Gilberto Pérez,University of A Coruña,https://pdi.udc.es/en/File/Pdi/SA2AF,fePPt7EAAAAJ,6601.0,37.0
251,Beatriz Pérez-Sánchez,University of A Coruña,https://pdi.udc.es/en/File/Pdi/TS32G,,,
252,Fidel Cacheda,University of A Coruña,https://pdi.udc.es/es/File/Pdi/H399E,,,
253,Ángel Viña,University of A Coruña,https://pdi.udc.es/es/File/Pdi/FK7AF,,,
254,José Santos Reyes,University of A Coruña,https://www.dc.fi.udc.es/ai/~santos,,,
255,Santiago Rodríguez Yánez,University of A Coruña,https://pdi.udc.es/es/File/Pdi/SB2AF,,,
256,Juan Raposo,University of A Coruña,https://pdi.udc.es/es/File/Pdi/S429E,,,
257,Ernesto Compatangelo,University of Aberdeen,https://www.abdn.ac.uk/people/e.compatangelo,,,
258,Georgios Leontidis,University of Aberdeen,https://www.abdn.ac.uk/people/georgios.leontidis,,,
259,Nigel A. Beacham,University of Aberdeen,https://www.abdn.ac.uk/people/n.beacham,,,
260,Bradley James Alexander,University of Adelaide,https://digital.library.adelaide.edu.au/dspace/handle/2440/22348,-9PWueoAAAAJ,819.0,17.0
261,Alfred L. Brown,University of Adelaide,http://www.adelaide.edu.au/directory/fred.brown,,,
262,Damith C. Ranasinghe,University of Adelaide,http://www.adelaide.edu.au/directory/damith.ranasinghe,,,
263,Chris J. Barter,University of Adelaide,https://cs.adelaide.edu.au/~chris,,,
264,Markus Wagner,University of Adelaide,https://cs.adelaide.edu.au/~markus,,,
265,John Johnstone,University of Alabama - Birmingham,https://www.uab.edu/cas/computerscience/people/faculty-directory/john-k-johnstone,,,
266,Peter Pirkelbauer,University of Alabama - Birmingham,https://www.uab.edu/cas/computerscience/people/faculty-directory/peter-pirkelbauer,,,
267,Purushotham Bangalore,University of Alabama - Birmingham,https://www.cis.uab.edu/puri,,,
268,Da Yan,University of Alabama - Birmingham,http://yanda.cis.uab.edu,,,
269,Alan P. Sprague,University of Alabama - Birmingham,https://www.uab.edu/cas/computerscience/images/Documents/Faculty/CV-AlanSprague-2016.pdf,,,
270,Harry S. Delugach,University of Alabama - Huntsville,https://www.uah.edu/science/departments/computer-science/faculty-staff/harry-delugach,,,
271,Ramazan Aygun,University of Alabama - Huntsville,http://ua-huntsville.academia.edu/RamazanAygun,E19URRIAAAAJ,1361.0,16.0
272,Peter Slater,University of Alabama - Huntsville,https://www.uah.edu/science/departments/math/faculty-staff/peter-slater,,,
273,Huaming Zhang,University of Alabama - Huntsville,https://www.uah.edu/science/departments/computer-science/faculty-staff/huaming-zhang,,,
274,Mikel D. Petty,University of Alabama - Huntsville,https://www.uah.edu/images/research/cmsa/pdf/Pubs_Dr_Petty/CV_Mikel_D_Petty_v134.pdf,,,
275,Haeyong Chung,University of Alabama - Huntsville,https://www.uah.edu/science/departments/computer-science/faculty-staff/haeyong-chung,,,
276,Heggere S. Ranganath,University of Alabama - Huntsville,https://www.uah.edu/science/departments/computer-science/faculty-staff/heggere-ranganath,,,
277,Daniel Rochowiak,University of Alabama - Huntsville,https://www.uah.edu/science/departments/computer-science/faculty-staff/daniel-rochowiak,,,
278,Sara J. Graves,University of Alabama - Huntsville,https://www.uah.edu/science/departments/computer-science/faculty-staff/sara-graves,,,
279,Feng W. Zhu,University of Alabama - Huntsville,https://www.uah.edu/science/departments/computer-science/faculty-staff/feng-zhu,,,
280,Li-Yan Yuan,University of Alberta,https://webdocs.cs.ualberta.ca/~yuan,,,
281,Janelle J. Harms,University of Alberta,https://webdocs.cs.ualberta.ca/~harms,,,
282,Hong Zhang,University of Alberta,https://webdocs.cs.ualberta.ca/~zhang,,,
283,David S. Wishart,University of Alberta,http://www.wishartlab.com,-JSn-WgAAAAJ,106556.0,124.0
284,Jia-Huai You,University of Alberta,https://webdocs.cs.ualberta.ca/~you,,,
285,Ehab S. Elmallah,University of Alberta,https://webdocs.cs.ualberta.ca/~ehab,wa0vQsYAAAAJ,556.0,14.0
286,Denilson Barbosa,University of Alberta,https://www.ualberta.ca/~denilson,zd0qalEAAAAJ,2523.0,28.0
287,Renee Elio,University of Alberta,https://webdocs.cs.ualberta.ca/~ree,,,
288,Richard S. Sutton,University of Alberta,https://webdocs.cs.ualberta.ca/~sutton,,,
289,Lorna K. Stewart,University of Alberta,http://webdocs.cs.ualberta.ca/~stewart,,,
290,Ioanis Nikolaidis,University of Alberta,http://webdocs.cs.ualberta.ca/~yannis,,,
291,José N. Amaral,University of Alberta,https://webdocs.cs.ualberta.ca/~amaral,iLDfcPEAAAAJ,2517.0,24.0
292,James R. Wright,University of Alberta,http://jrwright.info,-BEP3TYAAAAJ,664.0,12.0
293,Michael Buro,University of Alberta,https://skatgame.net/mburo,,,
294,Zac Friggstad,University of Alberta,https://webdocs.cs.ualberta.ca/~zacharyf,,,
295,Jan-Willem van de Meent,University of Amsterdam,https://www.ccs.neu.edu/home/jwvdm,,,
296,Khalil Sima'an,University of Amsterdam,https://staff.fnwi.uva.nl/k.simaan,,,
297,Sandiway Fong,University of Arizona,http://elmo.sbs.arizona.edu/sandiway,,,
298,Peter J. Downey,University of Arizona,https://www.cs.arizona.edu/~pete,,,
299,Alon Efrat,University of Arizona,http://www.cs.arizona.edu/people/alon,1PzuGVwAAAAJ,1251.0,5.0
300,Beichuan Zhang,University of Arizona,https://www.cs.arizona.edu/~bzhang,-IMW-w0AAAAJ,11361.0,42.0
301,Jia Di,University of Arkansas,https://sites.uark.edu/jdi,Yu-Gl1AAAAAJ,2029.0,23.0
302,Yarui Peng,University of Arkansas,https://sites.uark.edu/yrpeng,4e9jdpMAAAAJ,442.0,11.0
303,Gordon Beavers,University of Arkansas,http://csce.uark.edu/~gordonb/index,,,
304,David Andrews,University of Arkansas,http://www.csce.uark.edu/~dandrews,,,
305,Michael Gashler,University of Arkansas,http://csce.uark.edu/~mgashler,nlZtV-8AAAAJ,784.0,13.0
306,John M. Gauch,University of Arkansas,http://csce.uark.edu/~jgauch,R0EQOKEAAAAJ,2228.0,23.0
307,James P. Parkerson,University of Arkansas,http://www.csce.uark.edu/~jparkers,,,
308,Miaoqing Huang,University of Arkansas,http://www.csce.uark.edu/~mqhuang,,,
309,Susan Gauch,University of Arkansas,http://www.csce.uark.edu/~sgauch,,,
310,Brajendra Panda,University of Arkansas,http://csce.uark.edu/~bpanda,,,
311,Wing Ning Li,University of Arkansas,https://engineering.uark.edu/directory/index/uid/wingning/name/Wing+Ning+Li,,,
312,Dale R. Thompson,University of Arkansas,https://www.netgeekdr.com,AKyy-y0AAAAJ,524.0,12.0
313,Xiaoqing Liu,University of Arkansas,https://computer-science-and-computer-engineering.uark.edu/directory/index/uid/frankliu/name/Xiaoqing+Liu,8ac8nKkAAAAJ,3500.0,31.0
314,Steven Minsker,University of Arkansas - Little Rock,https://ualr.edu/computerscience/about/faculty-and-staff/steven-minsker,,,
315,Coskun Bayrak,University of Arkansas - Little Rock,http://ualr.academia.edu/CoskunBayrak,3rf7Z2gAAAAJ,1478.0,21.0
316,Shucheng Yu,University of Arkansas - Little Rock,https://ualr.edu/faculty-7wazt/yu,RtatFnQAAAAJ,1085.0,19.0
317,Mariofanna Milanova,University of Arkansas - Little Rock,http://ualr.academia.edu/MariofannaMilanova,0reJ924AAAAJ,1109.0,16.0
