,name,affiliation,homepage,scholar_id,citations,h-index
11298,José Meseguer,Univ. of Illinois at Urbana-Champaign,http://formal.cs.illinois.edu/meseguer,KZFo7ZkAAAAJ,34195.0,83.0
11299,José Miguel Hernández-Lobato,University of Cambridge,http://jmhl.org,BEBccCQAAAAJ,9008.0,38.0
11300,Jose Miguel Such,King's College London,https://www.kcl.ac.uk/people/jose-such,xNr_IMUAAAAJ,2019.0,27.0
11301,José Monteiro 0001,Universidade de Lisboa,http://algos.inesc-id.pt/~jcm,tkeh3OAAAAAJ,3275.0,25.0
11302,José N. Amaral,University of Alberta,https://webdocs.cs.ualberta.ca/~amaral,NOSCHOLARPAGE,,
11303,Jose Nagib Cotrim Árabe,UFMG,http://homepages.dcc.ufmg.br/~arabe,NOSCHOLARPAGE,,
11304,José Nelson Amaral,University of Alberta,https://webdocs.cs.ualberta.ca/~amaral,NOSCHOLARPAGE,,
11305,José Nicoletti Junior,UFRGS,https://www.inf.ufrgs.br/site/docente/jose-nicoletti-junior,NOSCHOLARPAGE,,
11306,José Palazzo M. de Oliveira,UFRGS,http://www.inf.ufrgs.br/~palazzo,8Xw1b6oAAAAJ,2655.0,23.0
11307,José Palazzo Moreira de Oliveira,UFRGS,http://www.inf.ufrgs.br/~palazzo,8Xw1b6oAAAAJ,2655.0,23.0
11308,José R. A. Torreão,UFF,http://www2.ic.uff.br/~jrat,NOSCHOLARPAGE,,
11309,José R. Herrero,Polytechnic University of Catalonia,http://people.ac.upc.edu/josepr,Oh_8yhkAAAAJ,5430.0,30.0
11310,José R. Paramá,University of A Coruña,https://lbd.udc.es/ShowResearcherInformation.do?id=4,IPUq99gAAAAJ,791.0,16.0
11311,José Ramon Herrero,Polytechnic University of Catalonia,http://people.ac.upc.edu/josepr,Oh_8yhkAAAAJ,5430.0,30.0
11312,Jose Renau,Univ. of California - Santa Cruz,https://users.soe.ucsc.edu/~renau,NOSCHOLARPAGE,,
11313,José Rodrigo Azambuja,UFRGS,https://www.inf.ufrgs.br/site/docente/jose-rodrigo-furlanetto-de-azambuja,3RnxuDUAAAAJ,538.0,13.0
11314,José Rouco,University of A Coruña,https://pdi.udc.es/en/File/Pdi/TF32G,t0sZV6AAAAAJ,1490.0,13.0
11315,José Rouillard,CRIStAL,http://www.cristal.univ-lille.fr/~rouillar,G7AtV2oAAAAJ,1039.0,17.0
11316,José Rufino,Universidade de Lisboa,https://ciencias.ulisboa.pt/perfil/jmrufino,phen2ukAAAAJ,1297.0,18.0
11317,José Santos Reyes,University of A Coruña,https://www.dc.fi.udc.es/ai/~santos,NOSCHOLARPAGE,,
11318,José Santos-Victor,Universidade de Lisboa,http://users.isr.ist.utl.pt/~jasv,ZMuNAXQAAAAJ,9884.0,48.0
11319,José T. Hernández,Universidad de los Andes,http://imagine.uniandes.edu.co,#NAME?,,
11320,Jose T. Palma,University of Murcia,http://perseo.inf.um.es/~jpalma/doku.php?id=start,-9qJXSoAAAAJ,1391.0,19.0
11321,Jose T. de Sousa,Universidade de Lisboa,https://orcid.org/0000-0001-7525-7546,ai6ekBAAAAAJ,852.0,17.0
11322,José Tiberio Hernández,Universidad de los Andes,http://imagine.uniandes.edu.co,#NAME?,,
11323,José Tiberio Hernández Peñaloza,Universidad de los Andes,http://imagine.uniandes.edu.co,#NAME?,,
11324,José Tribolet,Universidade de Lisboa,https://fenix.tecnico.ulisboa.pt/homepage/ist10876,dzslQ5MAAAAJ,4906.0,30.0
11325,José Valdeni de Lima,UFRGS,https://www.inf.ufrgs.br/site/docente/jose-valdeni-de-lima,0ROMJ0YAAAAJ,1287.0,16.0
11326,José Viterbo,UFF,http://www.ic.uff.br/index.php/en-GB/people/317-faculty-ic?docente=36,twAYAPsAAAAJ,879.0,15.0
11327,José Viterbo Filho,UFF,http://www.ic.uff.br/index.php/en-GB/people/317-faculty-ic?docente=36,twAYAPsAAAAJ,879.0,15.0
11328,Josef Börcsök,University of Kassel,https://www.uni-kassel.de/eecs/fachgebiete/icas/fachgebiet/fachgebietsleiter.html,NOSCHOLARPAGE,,
11329,Josef Ingenerf,University of Lübeck,http://www.imi.uni-luebeck.de/de/~ingenerf,rXUpYSsAAAAJ,975.0,14.0
11330,Josef Kittler,University of Surrey,https://www.surrey.ac.uk/people/josef-kittler,pk-yb_kAAAAJ,65323.0,98.0
11331,Josef Küng,JKU Linz,https://www.jku.at/en/faw/about-us/team/josef-kueng,uy1d_7wAAAAJ,998.0,14.0
11332,Josef Pauli,University of Duisburg-Essen,http://www.is.uni-due.de/en/chair/mitarbeiter/prof_josef_pauli,NOSCHOLARPAGE,,
11333,Josef Scharinger,JKU Linz,https://www.jku.at/en/institute-of-computational-perception/about-us/people/josef-scharinger,DSgdJYwAAAAJ,,
11334,Josef Sivic,Czech Technical University,http://www.di.ens.fr/~josef,NCtKHnQAAAAJ,40255.0,69.0
11335,Josef Wideström,Chalmers/GU,https://www.chalmers.se/en/staff/Pages/josef-widestrom.aspx,NOSCHOLARPAGE,,
11336,Josef van Genabith,Saarland University,https://www.dfki.de/web/ueber-uns/mitarbeiter/person/jova02,rl8S6a8AAAAJ,6696.0,41.0
11337,Josep Ramon Morros,Polytechnic University of Catalonia,https://imatge.upc.edu/web/people/josep-ramon-morros,Eh5V620AAAAJ,695.0,13.0
11338,Josep Solé-Pareta,Polytechnic University of Catalonia,http://www.archive.es.aau.dk/dk/es-news-single-view/artikel/guest-lecture-by-prof-josep-sole-pareta-universitat-politecnica-de-catalunya-upc-spain,NOSCHOLARPAGE,,
11339,Josep Torrellas,Univ. of Illinois at Urbana-Champaign,http://iacoma.cs.uiuc.edu/josep/torrellas.html,zdnAkgsAAAAJ,15620.0,67.0
11340,Josep-Lluis Larriba-Pey,Polytechnic University of Catalonia,https://www.dama.upc.edu/en/the-team/Larridni.jpg/view,NOSCHOLARPAGE,,
11341,Joseph (Seffi) Naor,Technion,http://www.cs.technion.ac.il/~naor,xGbDr7YAAAAJ,15626.0,62.0
11342,Joseph A. Konstan,University of Minnesota,http://konstan.umn.edu,PH4mytYAAAAJ,69872.0,79.0
11343,Joseph Austerweil,University of Wisconsin - Madison,http://alab.psych.wisc.edu,Jrn-jxQAAAAJ,1592.0,23.0
11344,Joseph B. Evans,University of Kansas,https://www.ittc.ku.edu/~evans,wASXJvIAAAAJ,8942.0,28.0
11345,Joseph Beck,Worcester Polytechnic Institute,http://www.wpi.edu/academics/facultydir/jb7.html,-9kTKhMAAAAJ,5427.0,38.0
11346,Joseph Bonneau,New York University,http://jbonneau.com,Ko1bXSkAAAAJ,11895.0,41.0
11347,Joseph Boutros,Texas A&M at Qatar,http://www.josephboutros.org,lyjl3nMAAAAJ,7844.0,32.0
11348,Joseph Camp,Southern Methodist University,http://lyle.smu.edu/~camp,xe2AIQkAAAAJ,1684.0,16.0
11349,Joseph David Camp,Southern Methodist University,http://lyle.smu.edu/~camp,xe2AIQkAAAAJ,1684.0,16.0
11350,Joseph Devietti,University of Pennsylvania,https://www.cis.upenn.edu/~devietti,NOSCHOLARPAGE,,
11351,Joseph E. Beck,Worcester Polytechnic Institute,http://www.wpi.edu/academics/facultydir/jb7.html,-9kTKhMAAAAJ,5427.0,38.0
11352,Joseph E. Gonzalez,Univ. of California - Berkeley,http://www.cs.berkeley.edu/~jegonzal,gM2WW9UAAAAJ,,
11353,Joseph E. Michaelis,University of Illinois at Chicago,https://cs.uic.edu/profiles/michaelis-joseph,4eFjSTIAAAAJ,252.0,8.0
11354,Joseph Finney,Lancaster University,https://www.lancaster.ac.uk/scc/about-us/people/joe-finney,BVXKqI0AAAAJ,,
11355,Joseph G. Davis,University of Sydney,http://www.cs.usyd.edu.au/~jdavis,XgG4TisAAAAJ,2957.0,25.0
11356,Joseph G. Peters,Simon Fraser University,http://www.sfu.ca/computing/people/faculty/JosephPeters.html,1CskssoAAAAJ,31805.0,92.0
11357,Joseph Gil,Technion,http://www.cs.technion.ac.il/~yogi,NOSCHOLARPAGE,,
11358,Joseph Gonzalez 0001,Univ. of California - Berkeley,http://www.cs.berkeley.edu/~jegonzal,gM2WW9UAAAAJ,,
11359,Joseph Hummel,University of Illinois at Chicago,https://www.cs.uic.edu/~jhummel,NOSCHOLARPAGE,,
11360,Joseph Izraelevitz,University of Colorado Boulder,https://www.colorado.edu/faculty/izraelevitz,CtQUnFUAAAAJ,1343.0,11.0
11361,Joseph J. Boutros,Texas A&M at Qatar,http://www.josephboutros.org,lyjl3nMAAAAJ,7844.0,32.0
11362,Joseph J. DiStefano III,Univ. of California - Los Angeles,http://www.cs.ucla.edu/joseph-distefano-iii,NOSCHOLARPAGE,,
11363,Joseph J. LaViola,University of Central Florida,https://www.cs.ucf.edu/~jjl,kXZaMu8AAAAJ,12699.0,46.0
11364,Joseph J. LaViola Jr.,University of Central Florida,https://www.cs.ucf.edu/~jjl,kXZaMu8AAAAJ,12699.0,46.0
11365,Joseph J. Lim,KAIST,https://www.clvrai.com,jTnQTBoAAAAJ,5637.0,28.0
11366,Joseph Jay Williams,University of Toronto,http://www.josephjaywilliams.com,Gdow0U4AAAAJ,2877.0,26.0
11367,Joseph Jean Boutros,Texas A&M at Qatar,http://www.josephboutros.org,lyjl3nMAAAAJ,7844.0,32.0
11368,Joseph K. Kearney,University of Iowa,http://homepage.cs.uiowa.edu/~kearney,wKC0dwcAAAAJ,575.0,7.0
11369,Joseph K. Liu,Monash University,http://users.monash.edu.au/~kailiu,GGe9ON8AAAAJ,10229.0,60.0
11370,Joseph Kee-Yin Ng,Hong Kong Baptist University,http://www.comp.hkbu.edu.hk/~jng,NOSCHOLARPAGE,,
11371,Joseph Keshet,Bar-Ilan University,http://u.cs.biu.ac.il/~jkeshet,GoWgJ1AAAAAJ,5609.0,26.0
11372,Joseph L. Zachary,University of Utah,https://www.cs.utah.edu/~zachary,hOCBMzIAAAAJ,18709.0,51.0
11373,Joseph M. Hellerstein,Univ. of California - Berkeley,http://citris-uc.org/person/professor-joseph-hellerstein,uFJi3IUAAAAJ,50287.0,98.0
11374,Joseph Maguire,University of Glasgow,http://www.josephmaguire.co.uk,NOSCHOLARPAGE,,
11375,Joseph Mihaljevic,Northern Arizona University,https://nau.edu/siccs/faculty,pRvNhbAAAAAJ,652.0,10.0
11376,Joseph N. Wilson,University of Florida,http://www.cise.ufl.edu/~jnw/test,BJAXIbQAAAAJ,3690.0,24.0
11377,Joseph Naor,Technion,http://www.cs.technion.ac.il/~naor,xGbDr7YAAAAJ,15626.0,62.0
11378,Joseph P. Near,University of Vermont,https://www.uvm.edu/~jnear,v8JEPFgAAAAJ,752.0,15.0
11379,Joseph Pasquale,Univ. of California - San Diego,https://cseweb.ucsd.edu/~pasquale,8lkdGgsAAAAJ,4475.0,29.0
11380,Joseph Peters,Simon Fraser University,http://www.sfu.ca/computing/people/faculty/JosephPeters.html,1CskssoAAAAJ,31805.0,92.0
11381,Joseph R. Cavallaro,Rice University,http://cavallaro.rice.edu,yi-l0zkAAAAJ,8836.0,47.0
11382,Joseph S. Sventek,University of Oregon,https://www.cs.uoregon.edu/People/Faculty/Joe_Sventek.php,U_VRZucAAAAJ,2428.0,28.0
11383,Joseph Sifakis,SUSTech,http://www-verimag.imag.fr/~sifakis,8jCwk4EAAAAJ,21167.0,66.0
11384,Joseph T. Kider Jr.,University of Central Florida,https://www.josephkider.com,uQxgKlwAAAAJ,730.0,10.0
11385,Joseph Tassarotti,Boston College,https://people.csail.mit.edu/jtassaro,zNvgsXAAAAAJ,514.0,11.0
11386,Joseph W. H. Liu,York University,http://eecs.lassonde.yorku.ca/faculty/joseph-w-h-liu,NOSCHOLARPAGE,,
11387,Joseph W. Malloch,Dalhousie University,https://www.dal.ca/faculty/computerscience/faculty-staff/joseph-malloch.html,iQa0leoAAAAJ,1024.0,17.0
11388,Joseph W. Spencer,University of Liverpool,https://liverpool.ac.uk/electrical-engineering-and-electronics/staff/joseph-spencer,NOSCHOLARPAGE,,
11389,Joseph Walton-Rivers,University of Essex,https://www.essex.ac.uk/people/walto64102/joseph-walton-rivers,wi9Z2rAAAAAJ,80.0,3.0
11390,Joseph Y. Halpern,Cornell University,https://www.cs.cornell.edu/home/halpern,FsBCAfgAAAAJ,43186.0,93.0
11391,Joseph Y.-T. Leung,NJIT,https://web.njit.edu/~leung,NOSCHOLARPAGE,,
11392,Joseph Yossi Gil,Technion,http://www.cs.technion.ac.il/~yogi,NOSCHOLARPAGE,,
11393,Josh Andres,Australian National University,https://cybernetics.anu.edu.au/people/josh-andres/,NOSCHOLARPAGE,,
11394,Josh Bongard,University of Vermont,http://www.cs.uvm.edu/~jbongard,Dj-kPasAAAAJ,9733.0,45.0
11395,Josh C. Bongard,University of Vermont,http://www.cs.uvm.edu/~jbongard,Dj-kPasAAAAJ,9733.0,45.0
11396,Josh Dehlinger,Towson University,https://www.towson.edu/fcsm/departments/computerinfosci/facultystaff/jdehlinger.html,cT_f9fkAAAAJ,1014.0,17.0
11397,Josh McCoy,Univ. of California - Davis,https://faculty.engineering.ucdavis.edu/mccoy,pdSgBVQAAAAJ,748.0,12.0
11398,Josh Murphy,King's College London,https://www.kcl.ac.uk/people/josh-murphy,ao4psAsAAAAJ,64.0,4.0
11399,Josh Reiss,Queen Mary University of London,http://www.eecs.qmul.ac.uk/~josh,fVlS_EgAAAAJ,5179.0,37.0
11400,Joshua A. Grochow,University of Colorado Boulder,http://www.cs.colorado.edu/~jgrochow,CigslP0AAAAJ,1178.0,18.0
11401,Joshua A. Kroll,Naval Postgraduate School,https://www.jkroll.com,aFhtrsEAAAAJ,4547.0,17.0
11402,Joshua A. Levine,University of Arizona,https://jalevine.bitbucket.io,eYA1nLIAAAAJ,2415.0,23.0
11403,Joshua Allen McCoy,Univ. of California - Davis,https://faculty.engineering.ucdavis.edu/mccoy,pdSgBVQAAAAJ,748.0,12.0
11404,Joshua Clifford Bongard,University of Vermont,http://www.cs.uvm.edu/~jbongard,Dj-kPasAAAAJ,9733.0,45.0
11405,Joshua D. Guttman,Worcester Polytechnic Institute,http://www.cs.wpi.edu/~guttman,UgTnZDwAAAAJ,6890.0,36.0
11406,Joshua D. Reiss,Queen Mary University of London,http://www.eecs.qmul.ac.uk/~josh,fVlS_EgAAAAJ,5179.0,37.0
11407,Joshua E. Siegel,Michigan State University,http://www.siegelautomation.com,Y7530HwAAAAJ,1022.0,16.0
11408,Joshua Ellul,University of Malta,http://staff.um.edu.mt/joshua.ellul,U757tgQAAAAJ,517.0,14.0
11409,Joshua Eric Siegel,Michigan State University,http://www.siegelautomation.com,Y7530HwAAAAJ,1022.0,16.0
11410,Joshua G. Tanenbaum,Univ. of California - Irvine,http://josh.thegeekmovement.com,rRJ9wTJMUB8C,79688.0,116.0
11411,Joshua Garcia,Univ. of California - Irvine,https://jgarcia.ics.uci.edu,JeZRY7cAAAAJ,,
11412,Joshua McCoy,Univ. of California - Davis,https://faculty.engineering.ucdavis.edu/mccoy,pdSgBVQAAAAJ,748.0,12.0
11413,Joshua R. Smith 0001,University of Washington,https://sensor.cs.washington.edu/,LnAus20AAAAJ,20680.0,71.0
11414,Joshua Reynolds,New Mexico State University,https://cv.jeyrey.net,KTra7PMAAAAJ,122.0,5.0
11415,Joshua San Miguel,University of Wisconsin - Madison,http://jsm.ece.wisc.edu,ljErD0gAAAAJ,787.0,14.0
11416,Joshua Siegel,Michigan State University,http://www.siegelautomation.com,Y7530HwAAAAJ,1022.0,16.0
11417,Joshua T. Vogelstein,Johns Hopkins University,https://www.bme.jhu.edu/faculty_staff/joshua-t-vogelstein-phd,DWPfdT4AAAAJ,9697.0,42.0
11418,Josiah Chavula,University of Cape Town,https://josiahchavula.com,jScKDq8AAAAJ,148.0,6.0
11419,Josiah D. Hester,Northwestern University,http://josiahhester.com/cv,EMYV8cEAAAAJ,1091.0,16.0
11420,Josiah Hanna,University of Wisconsin - Madison,https://www.cs.wisc.edu/staff/hanna-josiah,1iq4-MwAAAAJ,1114.0,15.0
11421,Josiah P. Hanna,University of Wisconsin - Madison,https://www.cs.wisc.edu/staff/hanna-josiah,1iq4-MwAAAAJ,1114.0,15.0
11422,Josiah Poon,University of Sydney,http://sydney.edu.au/engineering/people/josiah.poon.php,Q7U0O0gAAAAJ,2517.0,22.0
11423,Josva Kleist,Aalborg University,http://personprofil.aau.dk/104832?lang=en,NOSCHOLARPAGE,,
11424,Jouko Lampinen,Aalto University,https://people.aalto.fi/new/jouko.lampinen,Hk0Q8TkAAAAJ,3835.0,27.0
11425,Joxan Jaffar,National University of Singapore,https://www.comp.nus.edu.sg/~joxan,TElUKBYAAAAJ,8657.0,34.0
11426,Joy Arulraj,Georgia Institute of Technology,https://www.cc.gatech.edu/~jarulraj,rp8dOfAAAAAJ,1418.0,15.0
11427,Joyce C. Ho,Emory University,https://joyceho.github.io,DrUBb5sAAAAJ,1437.0,16.0
11428,Joyce Chai,University of Michigan,https://web.eecs.umich.edu/~chaijy,9BXK9HwAAAAJ,,
11429,Joyce Jiyoung Whang,KAIST,http://bdi-lab.kaist.ac.kr,TLrKglQAAAAJ,861.0,11.0
11430,Joyce Y. Chai,University of Michigan,https://web.eecs.umich.edu/~chaijy,9BXK9HwAAAAJ,,
11431,Joyce Yue Chai,University of Michigan,https://web.eecs.umich.edu/~chaijy,9BXK9HwAAAAJ,,
11432,Joydeep Biswas,University of Texas at Austin,https://joydeepb.com,f28F1YUAAAAJ,2246.0,22.0
11433,Joydeep Chandra,IIT Patna,https://iitp.ac.in/index.php/departments/computer-center/people/head/705-dr-joydeep-chandra.html,_MaLUpIAAAAJ,685.0,14.0
11434,Joyram Chakraborty,Towson University,https://www.towson.edu/fcsm/departments/computerinfosci/facultystaff/jchakraborty.html,f2xPyYoAAAAJ,355.0,8.0
11435,Jozef Gruska,Masaryk University,https://www.muni.cz/en/people/3026,NOSCHOLARPAGE,,
11436,Jozef Hooman,Radboud University,http://www.cs.ru.nl/~hooman,1n90LpsAAAAJ,3089.0,26.0
11437,Jozef Pieprzyk,IPI PAN,https://ipipan.waw.pl/instytut/pracownicy/jozef-pieprzyk,fTkTBxcAAAAJ,9218.0,46.0
11438,József Békési,University of Szeged,http://www.jgypk.hu/~bekesi,NOSCHOLARPAGE,,
11439,Jozsef Csicsvari,IST Austria,https://ist.ac.at/research/research-groups/csicsvari-group,NOSCHOLARPAGE,,
11440,Ju Fan,Renmin University of China,http://iir.ruc.edu.cn/~fanj,nl8dmycAAAAJ,1924.0,18.0
11441,Ju-yeon Jo,University of Nevada Las Vegas,http://joj5.faculty.unlv.edu,hqccsn8AAAAJ,,
11442,Juan A. Botía,University of Murcia,http://webs.um.es/juanbot/miwiki/doku.php,IFiSPE4AAAAJ,3988.0,31.0
11443,Juan A. Botía Blaya,University of Murcia,http://webs.um.es/juanbot/miwiki/doku.php,IFiSPE4AAAAJ,3988.0,31.0
11444,Juan A. Fraire,Universidad Nacional de Córdoba,https://depend.cs.uni-saarland.de/~jfraire,YXq56tgAAAAJ,840.0,15.0
11445,Juan A. Garay,Texas A&M University,https://engineering.tamu.edu/cse/profiles/garay-juan.html,pOCh6eAAAAAJ,16141.0,50.0
11446,Juan A. Sánchez-Laguna,University of Murcia,https://ants.inf.um.es/staff/jlaguna,Ka4v6PIAAAAJ,970.0,13.0
11447,Juan Andres Fraire,Universidad Nacional de Córdoba,https://depend.cs.uni-saarland.de/~jfraire,YXq56tgAAAAJ,840.0,15.0
11448,Juan Ares,University of A Coruña,https://pdi.udc.es/en/File/Pdi/P679E,NOSCHOLARPAGE,,
11449,Juan Ares Casal,University of A Coruña,https://pdi.udc.es/en/File/Pdi/P679E,NOSCHOLARPAGE,,
11450,Juan Caballero,IMDEA Software Institute,http://software.imdea.org/people/juan.caballero,6QjUClkAAAAJ,5131.0,43.0
11451,Juan Carlos Augusto,Middlesex University,https://www.jcaugusto.com,cmpf-gkAAAAJ,,
11452,Juan Carlos Cruellas,Polytechnic University of Catalonia,http://engineering.academickeys.com/browse_whoswho_by_institution/Polytechnic_University_of_Catalonia?sort=lname&start=74,NOSCHOLARPAGE,,
11453,Juan Cui,University of Nebraska,http://cse.unl.edu/~jcui,lLmMKb0AAAAJ,2343.0,30.0
11454,Juan E. Gilbert,University of Florida,https://www.cise.ufl.edu/people/faculty/jgilbert,FKbHXRUAAAAJ,2540.0,23.0
11455,Juan J. Navarro,Polytechnic University of Catalonia,https://www.dama.upc.edu/en/publications,tHcK36UAAAAJ,10777.0,51.0
11456,Juan J. Romero Cardalda,University of A Coruña,https://pdi.udc.es/en/File/Pdi/9D9AF,NOSCHOLARPAGE,,
11457,Juan Jesús Romero Cardalda,University of A Coruña,https://pdi.udc.es/en/File/Pdi/9D9AF,NOSCHOLARPAGE,,
11458,Juan L. Aragón,University of Murcia,http://ditec.um.es/~jlaragon,iRoda2IAAAAJ,1630.0,15.0
11459,Juan Luo,Hunan University,http://csee.hnu.edu.cn/people/luojuan,NOSCHOLARPAGE,,
11460,Juan M. Banda,Georgia State University,http://www.jmbanda.com,lCgSjYAAAAAJ,2645.0,23.0
11461,Juan P. Galeotti,University of Buenos Aires,http://lafhis.dc.uba.ar/en/~jgaleotti,xeL-QIoAAAAJ,946.0,17.0
11462,Juan Pablo Galeotti,University of Buenos Aires,http://lafhis.dc.uba.ar/en/~jgaleotti,xeL-QIoAAAAJ,946.0,17.0
11463,Juan Pablo Hourcade,University of Iowa,https://www.cs.uiowa.edu/~hourcade,HLv0dl0AAAAJ,3969.0,31.0
11464,Juan R. Rabuñal,University of A Coruña,https://pdi.udc.es/en/File/Pdi/9299E,JoKdcZwAAAAJ,2249.0,23.0
11465,Juan Ramón Rabuñal,University of A Coruña,https://pdi.udc.es/en/File/Pdi/9299E,JoKdcZwAAAAJ,2249.0,23.0
11466,Juan Raposo,University of A Coruña,https://pdi.udc.es/es/File/Pdi/S429E,NOSCHOLARPAGE,,
11467,Juan Ye,University of St Andrews,https://sites.google.com/site/juanyeresearch,g2K5ofYAAAAJ,2614.0,22.0
11468,Juan-Ramón López,University of A Coruña,https://lbd.udc.es/ShowResearcherInformation.do?id=14,SashQSIAAAAJ,75.0,5.0
11469,Juan-Zi Li,Tsinghua University,http://keg.cs.tsinghua.edu.cn/persons/ljz,NOSCHOLARPAGE,,
11470,Juanzi Li,Tsinghua University,http://keg.cs.tsinghua.edu.cn/persons/ljz,NOSCHOLARPAGE,,
11471,Judea Pearl,Univ. of California - Los Angeles,http://bayes.cs.ucla.edu/jp_home.html,bAipNH8AAAAJ,118267.0,110.0
11472,Judi McCuaig,University of Guelph,https://www.uoguelph.ca/computing/people/judi-mccuaig,NOSCHOLARPAGE,,
11473,Judith Good,University of Sussex,http://www.sussex.ac.uk/informatics/people/peoplelists/person/174826,jp3e_gMAAAAJ,3763.0,33.0
11474,Judith J. Azcarraga,De La Salle University,https://www.dlsu.edu.ph/colleges/ccs/faculty-profile/single/?id=32742696285&command=GETPROFILE,NOSCHOLARPAGE,,
11475,Judith Jumig Azcarraga,De La Salle University,https://www.dlsu.edu.ph/colleges/ccs/faculty-profile/single/?id=32742696285&command=GETPROFILE,NOSCHOLARPAGE,,
11476,Judith Masthoff,University of Aberdeen,https://www.abdn.ac.uk/people/j.masthoff,6-pMnb0AAAAJ,6667.0,35.0
11477,Judith S. Olson,Univ. of California - Irvine,https://judithsolson.com,xfwOz_kAAAAJ,14357.0,53.0
11478,Judith Sheard,Monash University,http://monash.edu/research/explore/en/persons/judithe-sheard(1a72bb9e-602c-4557-aa17-a3415ae9cd6b).html,NOSCHOLARPAGE,,
11479,Judith Simon,University of Hamburg,https://www.inf.uni-hamburg.de/en/inst/ab/eit/team/simon.html,NOSCHOLARPAGE,,
11480,Judithe Sheard,Monash University,http://monash.edu/research/explore/en/persons/judithe-sheard(1a72bb9e-602c-4557-aa17-a3415ae9cd6b).html,NOSCHOLARPAGE,,
11481,Judy Bowen,University of Waikato,http://www.cs.waikato.ac.nz/~jbowen,XIaYOU8AAAAJ,,
11482,Judy Day,University of Tennessee,http://www.math.utk.edu/~judyday,OCTyT5YAAAAJ,1171.0,13.0
11483,Judy Goldsmith,University of Kentucky,http://www.cs.uky.edu/~goldsmit,3bhoIywAAAAJ,3474.0,29.0
11484,Judy Hoffman,Georgia Institute of Technology,https://cs.berkeley.edu/~jhoffman,mqpjAt4AAAAJ,19055.0,40.0
11485,Judy Kay,University of Sydney,http://sydney.edu.au/engineering/it/~judy,4lr4HzgAAAAJ,12609.0,56.0
11486,Judy Qiu,Indiana University,http://www.cs.indiana.edu/~xqiu,0w0Dy34AAAAJ,4432.0,28.0
11487,Judy Sheard,Monash University,http://monash.edu/research/explore/en/persons/judithe-sheard(1a72bb9e-602c-4557-aa17-a3415ae9cd6b).html,NOSCHOLARPAGE,,
11488,Jue Xie,Monash University,http://monash.edu/research/explore/en/persons/jue-xie(2ed5abee-ea19-415f-92ea-294053aae283).html,J8X_9JAAAAAJ,120.0,7.0
11489,Juergen Dingel,Queen’s University,http://www.cs.queensu.ca/~dingel,MZggB6kAAAAJ,3417.0,32.0
11490,Juergen Gall,University of Bonn,https://pages.iai.uni-bonn.de/gall_juergen,1CLaPMEAAAAJ,15639.0,64.0
11491,Juergen Rilling,Concordia University,http://www.rilling.ca,m84bs1oAAAAJ,2980.0,29.0
11492,Juergen Rochol,UFRGS,http://inf.ufrgs.br/~juergen,NOSCHOLARPAGE,,
