,name,affiliation,homepage,scholar_id,citations,h-index
10131,Tatjana Petrov,University of Konstanz,http://www.tatjanapetrov.info,wTjUgd8AAAAJ,479.0,11.0
10132,Benny Chor,Tel Aviv University,http://www.tau.ac.il/~bchor,cXTKzbMAAAAJ,13812.0,47.0
10133,Yishay Mansour,Tel Aviv University,http://www.tau.ac.il/~mansour,OEJUgwkAAAAJ,28387.0,79.0
10134,Muli Safra,Tel Aviv University,http://www.tau.ac.il/~safra,NOSCHOLARPAGE,,
10135,Sharon Shoham,Tel Aviv University,http://www.tau.ac.il/~sharonshoham,SCP6RcEAAAAJ,1801.0,23.0
10136,Sivan Toledo,Tel Aviv University,http://www.tau.ac.il/~stoledo,NOSCHOLARPAGE,,
10137,Eran Tromer,Tel Aviv University,http://www.tau.ac.il/~tromer,Rjywx9wAAAAJ,14050.0,41.0
10138,Tawanna Dillahunt,University of Michigan,http://www.tawannadillahunt.com,qPpuKe4AAAAJ,3397.0,28.0
10139,Georgy L. Gimel'farb,University of Auckland,http://www.tcs.auckland.ac.nz/~georgy,EsFtvHUAAAAJ,8771.0,49.0
10140,Ulrich Günther,University of Auckland,http://www.tcs.auckland.ac.nz/~ulrich,NOSCHOLARPAGE,,
10141,Rudolf Fleischer,Fudan University,http://www.tcs.fudan.edu.cn/~rudolf,rNGxPRgAAAAJ,,
10142,Arkadev Chattopadhyay,Tata Inst. of Fundamental Research,http://www.tcs.tifr.res.in/~arkadev,CHn1c0IAAAAJ,770.0,15.0
10143,Jaikumar Radhakrishnan,Tata Inst. of Fundamental Research,http://www.tcs.tifr.res.in/~jaikumar,R-Iyl4gAAAAJ,3561.0,30.0
10144,Telikepalli Kavitha,Tata Inst. of Fundamental Research,http://www.tcs.tifr.res.in/~kavitha,NOSCHOLARPAGE,,
10145,Paritosh K. Pandya,Tata Inst. of Fundamental Research,http://www.tcs.tifr.res.in/~pandya,M_FgkWsAAAAJ,3158.0,22.0
10146,Pranab Sen,Tata Inst. of Fundamental Research,http://www.tcs.tifr.res.in/~pgdsen,Ka5re30AAAAJ,1260.0,19.0
10147,Prahladh Harsha,Tata Inst. of Fundamental Research,http://www.tcs.tifr.res.in/~prahladh,PTv2p1AAAAAJ,1486.0,17.0
10148,N. Raja,Tata Inst. of Fundamental Research,http://www.tcs.tifr.res.in/~raja,VOKcfrcAAAAJ,37642.0,86.0
10149,Ramprasad Saptharishi,Tata Inst. of Fundamental Research,http://www.tcs.tifr.res.in/~ramprasad,NOSCHOLARPAGE,,
10150,Sandeep Juneja,Tata Inst. of Fundamental Research,http://www.tcs.tifr.res.in/~sandeepj,Tfgv6VgAAAAJ,2583.0,25.0
10151,Umang Bhaskar,Tata Inst. of Fundamental Research,http://www.tcs.tifr.res.in/~umang,NOSCHOLARPAGE,,
10152,Rahul Vaze,Tata Inst. of Fundamental Research,http://www.tcs.tifr.res.in/~vaze,NOSCHOLARPAGE,,
10153,Vinod M. Prabhakaran,Tata Inst. of Fundamental Research,http://www.tcs.tifr.res.in/~vinodmp,NOSCHOLARPAGE,,
10154,Maciej Liskiewicz,University of Lübeck,http://www.tcs.uni-luebeck.de/de/mitarbeiter/liskiewi/index.html,jsxwOYcAAAAJ,1583.0,17.0
10155,Till Tantau,University of Lübeck,http://www.tcs.uni-luebeck.de/de/mitarbeiter/tantau,NOSCHOLARPAGE,,
10156,K. Rüdiger Reischuk,University of Lübeck,http://www.tcs.uni-luebeck.de/mitarbeiter/reischuk,NOSCHOLARPAGE,,
10157,Wensheng Dou,Chinese Academy of Sciences,http://www.tcse.cn/~wsdou,NYHyagEAAAAJ,369.0,12.0
10158,Jiaxin Zhu,Chinese Academy of Sciences,http://www.tcse.cn/~zhujiaxin,2NTaUWsAAAAJ,177.0,7.0
10159,Moshe Sidi,Technion,http://www.technion.ac.il/en/1900/01/prof-moshe-sidi-appointed-as-senior-executive-vice-president,NOSCHOLARPAGE,,
10160,Robin Burke,University of Colorado Boulder,http://www.that-recsys-lab.net/home/people/burke,wRwI6d0AAAAJ,20977.0,61.0
10161,Georg Schnitger,Goethe University Frankfurt,http://www.thi.informatik.uni-frankfurt.de/team/gschnitger,NOSCHOLARPAGE,,
10162,Thomas Pietrzak,CRIStAL,http://www.thomaspietrzak.com,cxgDLYkAAAAJ,594.0,14.0
10163,Jia-Guang Sun,Tsinghua University,http://www.thss.tsinghua.edu.cn/publish/soften/3131/2010/20101219095105462245998/20101219095105462245998_.html,NOSCHOLARPAGE,,
10164,Jianmin Wang 0001,Tsinghua University,http://www.thss.tsinghua.edu.cn/publish/soften/3131/2010/20101219100058471372347/20101219100058471372347_.html,MiovcboAAAAJ,25040.0,64.0
10165,Zheng Qin,Tsinghua University,http://www.thss.tsinghua.edu.cn/publish/soften/3131/2010/20101219101309332165608/20101219101309332165608_.html,NOSCHOLARPAGE,,
10166,Gu Ming 0001,Tsinghua University,http://www.thss.tsinghua.edu.cn/publish/soften/3131/2010/20101219102622467554674/20101219102622467554674_.html,NOSCHOLARPAGE,,
10167,Dong Xiang,Tsinghua University,http://www.thss.tsinghua.edu.cn/publish/soften/3131/2010/20101219104251151352226/20101219104251151352226_.html,NOSCHOLARPAGE,,
10168,Guiming Luo,Tsinghua University,http://www.thss.tsinghua.edu.cn/publish/soften/3131/2010/20101219105703907330347/20101219105703907330347_.html,NOSCHOLARPAGE,,
10169,Xiaojun Ye,Tsinghua University,http://www.thss.tsinghua.edu.cn/publish/soften/3131/2010/20101219111626359565665/20101219111626359565665_.html,NOSCHOLARPAGE,,
10170,Xiaoming Jin,Tsinghua University,http://www.thss.tsinghua.edu.cn/publish/soften/3131/2010/20101219171752015548250/20101219171752015548250_.html,NOSCHOLARPAGE,,
10171,Xibin Zhao,Tsinghua University,http://www.thss.tsinghua.edu.cn/publish/soften/3131/2010/20101219192857877627039/20101219192857877627039_.html,NOSCHOLARPAGE,,
10172,Fei He 0001,Tsinghua University,http://www.thss.tsinghua.edu.cn/publish/soften/3131/2010/20101219193526388181747/20101219193526388181747_.html,uTnP9v0AAAAJ,486.0,11.0
10173,Hehua Zhang,Tsinghua University,http://www.thss.tsinghua.edu.cn/publish/soften/3131/2013/20130409104953529576785/20130409104953529576785_.html,NOSCHOLARPAGE,,
10174,Yangdong Deng,Tsinghua University,http://www.thss.tsinghua.edu.cn/publish/soften/3131/2014/20140115102144786540201/20140115102144786540201_.html,NOSCHOLARPAGE,,
10175,Tao Jin,Tsinghua University,http://www.thss.tsinghua.edu.cn/publish/soften/3131/2016/20160223084251549706366/20160223084251549706366_.html,oX_I1ogAAAAJ,476.0,12.0
10176,Jin Huang 0002,Tsinghua University,http://www.thss.tsinghua.edu.cn/publish/soften/3131/2017/20170413095136757222879/20170413095136757222879_.html,NOSCHOLARPAGE,,
10177,Hai Wan,Tsinghua University,http://www.thss.tsinghua.edu.cn/publish/soften/3131/2017/20170413101707097534409/20170413101707097534409_.html,NOSCHOLARPAGE,,
10178,Min Zhang 0006,Tsinghua University,http://www.thuir.cn/group/~mzhang,NOSCHOLARPAGE,,
10179,Yiqun Liu 0001,Tsinghua University,http://www.thuir.cn/group/~yqliu,NOSCHOLARPAGE,,
10180,Barbara König 0001,University of Duisburg-Essen,http://www.ti.inf.uni-due.de/en/people/koenig,bcM7IuEAAAAJ,2773.0,28.0
10181,Björn Scheuermann 0001,Humboldt University of Berlin,http://www.ti.informatik.hu-berlin.de,NOSCHOLARPAGE,,
10182,Siegfried M. Rump,Hamburg University of Technology,http://www.ti3.tu-harburg.de/rump,NOSCHOLARPAGE,,
10183,Hariharan Narayanan,Tata Inst. of Fundamental Research,http://www.tifr.res.in/~hariharan.narayanan,NOSCHOLARPAGE,,
10184,Piyush Srivastava,Tata Inst. of Fundamental Research,http://www.tifr.res.in/~piyush.srivastava,FiMu254AAAAJ,55.0,5.0
10185,Tim Althoff,University of Washington,http://www.timalthoff.com,yc4nBNgAAAAJ,2871.0,22.0
10186,Masaru Kitsuregawa,University of Tokyo,http://www.tkl.iis.u-tokyo.ac.jp/FIRST/members/kitsuregawa.en.html,NOSCHOLARPAGE,,
10187,Kunihiko Sadakane,University of Tokyo,http://www.tkl.iis.u-tokyo.ac.jp/FIRST/members/sadakane.en.html,yh2tWLIAAAAJ,9177.0,41.0
10188,Naoki Yoshinaga,University of Tokyo,http://www.tkl.iis.u-tokyo.ac.jp/~ynaga,exgkDkcAAAAJ,888.0,17.0
10189,Tobias Kuhn,VU Amsterdam,http://www.tkuhn.org,26_NNqEAAAAJ,10163.0,30.0
10190,Ulrike von Luxburg,University of Tübingen,http://www.tml.cs.uni-tuebingen.de/team/luxburg/index.php,mMifMdoAAAAJ,16277.0,40.0
10191,Bodo Rosenhahn,University of Hannover,http://www.tnt.uni-hannover.de/staff/rosenhahn,qq3TxtcAAAAJ,8964.0,46.0
10192,Jörn Ostermann,University of Hannover,http://www.tnt.uni-hannover.de/~osterman,WRTLuxcAAAAJ,11735.0,48.0
10193,Tovi Grossman,University of Toronto,http://www.tovigrossman.com,EZgkJ3sAAAAJ,10126.0,56.0
10194,Jesper Larsson Träff,TU Wien,http://www.traff-industries.de,NOSCHOLARPAGE,,
10195,Atsushi Yoshikawa 0002,Tokyo Institute of Technology,http://www.trn.dis.titech.ac.jp/yoshi_lab/english/index.html,NOSCHOLARPAGE,,
10196,Andres Martinez-Fernandez,Universidad Rey Juan Carlos,http://www.tsc.urjc.es/profiles/andres_martinez.html,T8fmqcAAAAAJ,1927.0,21.0
10197,Antonio G. Marques,Universidad Rey Juan Carlos,http://www.tsc.urjc.es/~amarques,d05JMMkAAAAJ,3447.0,28.0
10198,Xiaoyun Wang 0001,Tsinghua University,http://www.tsinghua.edu.cn/publish/casen/1695/2010/20101224093253705266640/20101224093253705266640_.html,5pUP56sAAAAJ,643.0,14.0
10199,Hongbo Yu,Tsinghua University,http://www.tsinghua.edu.cn/publish/casen/1695/2010/20101224093253705266640/20101224093253705266640_.html,9Q_HLzMAAAAJ,2369.0,28.0
10200,Kaihuai Qin,Tsinghua University,http://www.tsinghua.edu.cn/publish/cs/4616/2011/20110907090317797876810/20110907090317797876810_.html,NOSCHOLARPAGE,,
10201,Yong Cui 0001,Tsinghua University,http://www.tsinghua.edu.cn/publish/csen/4623/2010/20101223231342918741150/20101223231342918741150_.html,5isoO_QAAAAJ,6153.0,40.0
10202,Sheqin Dong,Tsinghua University,http://www.tsinghua.edu.cn/publish/csen/4623/2010/20101223231437873460518/20101223231437873460518_.html,VxBX9CgAAAAJ,1747.0,19.0
10203,Weidong Liu 0001,Tsinghua University,http://www.tsinghua.edu.cn/publish/csen/4623/2010/20101224001537675975573/20101224001537675975573_.html,c3M0GZwAAAAJ,979.0,18.0
10204,Yici Cai,Tsinghua University,http://www.tsinghua.edu.cn/publish/csen/4623/2010/20101224172730980195531/20101224172730980195531_.html,NOSCHOLARPAGE,,
10205,Linmi Tao,Tsinghua University,http://www.tsinghua.edu.cn/publish/csen/4623/2010/20101224172944081935675/20101224172944081935675_.html,NOSCHOLARPAGE,,
10206,Zhidong Deng,Tsinghua University,http://www.tsinghua.edu.cn/publish/csen/4623/2010/20101224173318337163808/20101224173318337163808_.html,qfewonIAAAAJ,4677.0,30.0
10207,Ling Feng,Tsinghua University,http://www.tsinghua.edu.cn/publish/csen/4623/2010/20101224173832153159683/20101224173832153159683_.html,sFFYgzkAAAAJ,3580.0,35.0
10208,Shaoping Ma,Tsinghua University,http://www.tsinghua.edu.cn/publish/csen/4623/2010/20101224180015486255888/20101224180015486255888_.html,NfSYQ90AAAAJ,408.0,11.0
10209,Fuchun Sun 0001,Tsinghua University,http://www.tsinghua.edu.cn/publish/csen/4623/2010/20101224193039440369874/20101224193039440369874_.html,DbviELoAAAAJ,16286.0,60.0
10210,Maosong Sun,Tsinghua University,http://www.tsinghua.edu.cn/publish/csen/4623/2010/20101224193416561782037/20101224193416561782037_.html,zIgT0HMAAAAJ,24671.0,71.0
10211,Shengyuan Wang,Tsinghua University,http://www.tsinghua.edu.cn/publish/csen/4623/2010/20101224194341363850614/20101224194341363850614_.html,o_XEptEAAAAJ,219.0,3.0
10212,Guangwen Yang,Tsinghua University,http://www.tsinghua.edu.cn/publish/csen/4623/2010/20101224195554390212530/20101224195554390212530_.html,NOSCHOLARPAGE,,
10213,Youjian Zhao,Tsinghua University,http://www.tsinghua.edu.cn/publish/csen/4623/2010/20101224200728346539633/20101224200728346539633_.html,NOSCHOLARPAGE,,
10214,Xiaoyan Zhu 0001,Tsinghua University,http://www.tsinghua.edu.cn/publish/csen/4623/2010/20101224201854354286982/20101224201854354286982_.html,NOSCHOLARPAGE,,
10215,Qiang Zhou 0001,Tsinghua University,http://www.tsinghua.edu.cn/publish/csen/4623/2010/20101225001843542358511/20101225001843542358511_.html,NOSCHOLARPAGE,,
10216,Jianmin Li 0001,Tsinghua University,http://www.tsinghua.edu.cn/publish/csen/4623/2010/20101225164517300815523/20101225164517300815523_.html,VeqPMPIAAAAJ,680.0,15.0
10217,Bo Zhang 0010,Tsinghua University,http://www.tsinghua.edu.cn/publish/csen/4623/2010/20101226104412516277601/20101226104412516277601_.html,NOSCHOLARPAGE,,
10218,Xia Yin,Tsinghua University,http://www.tsinghua.edu.cn/publish/csen/4623/2010/20101226110908587907841/20101226110908587907841_.html,SKxhz04AAAAJ,5079.0,27.0
10219,Hong-Bo Li,Tsinghua University,http://www.tsinghua.edu.cn/publish/csen/4623/2014/20140320082716471162119/20140320082716471162119_.html,dobaH5cAAAAJ,4189.0,29.0
10220,Sanli Li,Tsinghua University,http://www.tsinghua.edu.cn/publish/newthuen/newthuen_cnt/faculties/faculties-3-18.html,HE-BcAMAAAAJ,402.0,11.0
10221,Tuba Yavuz,University of Florida,http://www.tuba.ece.ufl.edu,NOSCHOLARPAGE,,
10222,August-Wilhelm Scheer,TU Munich,http://www.tum-ias.de/people/members/tum-august-wilhelm-scheer-visiting-professors.html,JeUi9iEAAAAJ,22191.0,51.0
10223,Tushar Sharma 0001,Dalhousie University,http://www.tusharma.in,VHjAIe8AAAAJ,877.0,13.0
10224,Narumi Takuji,University of Tokyo,http://www.u-tokyo.ac.jp/en/people/?id=3953484460,yXOFssEAAAAJ,2891.0,27.0
10225,Hideya Ochiai,University of Tokyo,http://www.u-tokyo.ac.jp/en/people/?id=9421810450,NOSCHOLARPAGE,,
10226,Or Sheffet,University of Alberta,http://www.ualberta.ca/science/about-us/contact-us/faculty-directory/or-sheffet,Zp2LpwUAAAAJ,1609.0,19.0
10227,Peiyi Tang,University of Arkansas - Little Rock,http://www.ualr.edu/pxtang,NOSCHOLARPAGE,,
10228,Ken Barker 0001,University of Calgary,http://www.ucalgary.ca/kbarker,jX6Svt4AAAAJ,17887.0,58.0
10229,Frank Maurer,University of Calgary,http://www.ucalgary.ca/research/home/office-vice-president-research/about-vpr-team/frank-maurer-associate-vice-president-research,KA76kpYAAAAJ,8760.0,46.0
10230,Ben Stephenson,University of Calgary,http://www.ucalgary.ca/~bdstephe,oIsadHAAAAAJ,324.0,7.0
10231,Majid Ghaderi,University of Calgary,http://www.ucalgary.ca/~mghaderi,ZjsBzlAAAAAJ,1810.0,22.0
10232,A. T. Chamillard,UCCS,http://www.uccs.edu/cs/about/faculty/tim-chamillard.html,NOSCHOLARPAGE,,
10233,Boris Stilman,University of Colorado - Denver,http://www.ucdenver.edu/academics/colleges/Engineering/Programs/Computer-Science-and-Engineering/faculty/Pages/BorisStilman.aspx,NOSCHOLARPAGE,,
10234,Ellen Gethner,University of Colorado - Denver,http://www.ucdenver.edu/academics/colleges/Engineering/Programs/Computer-Science-and-Engineering/faculty/Pages/EllenGethner.aspx,NOSCHOLARPAGE,,
10235,Ilkyeun Ra,University of Colorado - Denver,http://www.ucdenver.edu/academics/colleges/Engineering/Programs/Computer-Science-and-Engineering/faculty/Pages/IlkyeunRa.aspx,NOSCHOLARPAGE,,
10236,John Bennett,University of Colorado - Denver,http://www.ucdenver.edu/academics/colleges/Engineering/Programs/Computer-Science-and-Engineering/faculty/Pages/JohnBennett.aspx,NOSCHOLARPAGE,,
10237,Tom Altman,University of Colorado - Denver,http://www.ucdenver.edu/academics/colleges/Engineering/Programs/Computer-Science-and-Engineering/faculty/Pages/TomAltman.aspx,NOSCHOLARPAGE,,
10238,Benjamin Bustos,Universidad de Chile,http://www.uchile.cl/portafolio-academico/impresion.jsf?username=bustos,NOSCHOLARPAGE,,
10239,Nelson-Antranig Baloian Tataryan,Universidad de Chile,http://www.uchile.cl/portafolio-academico/impresion.jsf?username=nbaloian,NOSCHOLARPAGE,,
10240,Aminul Islam,University of Louisiana - Lafayette,http://www.ucs.louisiana.edu/~axi1977,GZWObWoAAAAJ,1638.0,16.0
10241,Khalid Elgazzar,University of Louisiana - Lafayette,http://www.ucs.louisiana.edu/~kae9655,NOSCHOLARPAGE,,
10242,Michael W. Totaro,University of Louisiana - Lafayette,http://www.ucs.louisiana.edu/~mwt3774,NOSCHOLARPAGE,,
10243,Miao Jin,University of Louisiana - Lafayette,http://www.ucs.louisiana.edu/~mxj9809,rhZtTHsAAAAJ,2181.0,26.0
10244,Sheng Chen 0008,University of Louisiana - Lafayette,http://www.ucs.louisiana.edu/~sxc2311,NOSCHOLARPAGE,,
10245,Xindong Wu 0001,University of Louisiana - Lafayette,http://www.ucs.louisiana.edu/~xxw8007,X8sHmqIAAAAJ,37178.0,75.0
10246,Jan Hubicka,Charles University,http://www.ucw.cz/~hubicka,vhXJ0JEAAAAJ,866.0,16.0
10247,Julio Cesar Stacchini de Souza,UFF,http://www.uff.br/engenhariaeletrica/index.php/docentes/9-julio-cesar-stacchini-de-souza,qYDmVFQAAAAJ,3203.0,28.0
10248,Gopal Pandurangan,University of Houston,http://www.uh.edu/nsm/computer-science/news-events/stories/2014/0711-pandurangan.php,xJyMo0MAAAAJ,4899.0,38.0
10249,Ernst Leiss,University of Houston,http://www.uh.edu/nsm/computer-science/people/faculty,_oaGlK0AAAAJ,1529.0,19.0
10250,Shishir K. Shah,University of Houston,http://www.uh.edu/nsm/computer-science/people/faculty,gJ3JGSsAAAAJ,4241.0,31.0
10251,Nikolaos Tsekos,University of Houston,http://www.uh.edu/nsm/computer-science/people/faculty,hNpIWJAAAAAJ,3084.0,26.0
10252,Weidong Shi,University of Houston,http://www.uh.edu/nsm/computer-science/people/spotlight/spotlights/2014/larry-shi.php,OmPAy2EAAAAJ,4674.0,33.0
10253,Deniz Gurkan,University of Houston,http://www.uh.edu/technology/departments/et/people/?l=gurkan&f=deniz,cpfPcA4AAAAJ,913.0,16.0
10254,Axel W. Krings,University of Idaho,http://www.uidaho.edu/engr/departments/cs/our-people/faculty/axel-krings,NOSCHOLARPAGE,,
10255,Clinton Jeffery,University of Idaho,http://www.uidaho.edu/engr/departments/cs/our-people/faculty/clint-jeffery,NOSCHOLARPAGE,,
10256,Daniel Conte de Leon,University of Idaho,http://www.uidaho.edu/engr/departments/cs/our-people/faculty/conte-de-leon,aLH-yuoAAAAJ,532.0,11.0
10257,Hasan Jamil,University of Idaho,http://www.uidaho.edu/engr/departments/cs/our-people/faculty/hasan-jamil,3x4_nY4AAAAJ,1509.0,20.0
10258,Jim Alves-Foss,University of Idaho,http://www.uidaho.edu/engr/departments/cs/our-people/faculty/jim-alves-foss,dOaERUAAAAAJ,2531.0,25.0
10259,Michael Haney,University of Idaho,http://www.uidaho.edu/engr/departments/cs/our-people/faculty/michael-haney,yFPTY8wAAAAJ,405.0,10.0
10260,Frederick T. Sheldon,University of Idaho,http://www.uidaho.edu/engr/departments/cs/our-people/faculty/rick-sheldon,Ekuq7lAAAAAJ,2060.0,25.0
10261,Robert E. Hiromoto,University of Idaho,http://www.uidaho.edu/engr/departments/cs/our-people/faculty/robert-hiromoto,NOSCHOLARPAGE,,
10262,Robert Rinker,University of Idaho,http://www.uidaho.edu/engr/departments/cs/our-people/faculty/robert-rinker,NOSCHOLARPAGE,,
10263,Terence Soule,University of Idaho,http://www.uidaho.edu/engr/departments/cs/our-people/faculty/terry-soule,6W8ZAs4AAAAJ,2529.0,21.0
10264,Xiaogang Ma,University of Idaho,http://www.uidaho.edu/engr/departments/cs/our-people/faculty/xiaogang-ma,o4v-pvoAAAAJ,1080.0,20.0
10265,Min Xian,University of Idaho,http://www.uidaho.edu/engr/our-people/min-xian,NOSCHOLARPAGE,,
10266,Stefan Langerman,Université libre de Bruxelles,http://www.ulb.ac.be//di/algo/sl,aZVYm64AAAAJ,3348.0,31.0
10267,Gwenaël Joret,Université libre de Bruxelles,http://www.ulb.ac.be/di/algo/gjoret,rEsm1asAAAAJ,1262.0,21.0
10268,Jean Cardinal,Université libre de Bruxelles,http://www.ulb.ac.be/di/algo/jcardin,RGGbPQEAAAAJ,1858.0,25.0
10269,Gianluca Bontempi,Université libre de Bruxelles,http://www.ulb.ac.be/di/map/gbonte/Welcome.html,SX-QoHsAAAAJ,17144.0,63.0
10270,Tom Lenaerts,Université libre de Bruxelles,http://www.ulb.ac.be/di/map/tlenaert/Home_Tom_Lenaerts/Welcome.html,xpVAdlAAAAAJ,4891.0,33.0
10271,Yves Roggeman,Université libre de Bruxelles,http://www.ulb.ac.be/di/scsi/yrogge,NOSCHOLARPAGE,,
10272,Emmanuel Filiot,Université libre de Bruxelles,http://www.ulb.ac.be/di/ssd/filiot,EPCJ1lQAAAAJ,1457.0,19.0
10273,Jean-François Raskin,Université libre de Bruxelles,http://www.ulb.ac.be/di/ssd/jfr,NOSCHOLARPAGE,,
10274,Gilles Geeraerts,Université libre de Bruxelles,http://www.ulb.ac.be/di/verif/ggeeraer,_v-lho8AAAAJ,714.0,16.0
10275,Thierry Massart,Université libre de Bruxelles,http://www.ulb.ac.be/di/verif/tmassart,ErCr960AAAAJ,563.0,12.0
10276,Alfonso Baños,University of Murcia,http://www.um.es/iindus/abanos,VOrE_H0AAAAJ,2520.0,27.0
10277,Laura M. Haas,University of Massachusetts Amherst,http://www.umass.edu/newsoffice/article/longtime-ibm-researcher-laura-m-haas-named,e9qUUSgAAAAJ,13072.0,49.0
10278,Hal Daumé III,University of Maryland - College Park,http://www.umiacs.umd.edu/~hal,PbEw81gAAAAJ,19773.0,65.0
10279,Jordan L. Boyd-Graber,University of Maryland - College Park,http://www.umiacs.umd.edu/~jbg,BT4XTP4AAAAJ,10374.0,44.0
10280,Ramani Duraiswami,University of Maryland - College Park,http://www.umiacs.umd.edu/~ramani,BVXyodYAAAAJ,,
10281,Philip Resnik,University of Maryland - College Park,http://www.umiacs.umd.edu/~resnik,71BFWc0AAAAJ,21226.0,59.0
10282,Mats Per Erik Heimdahl,University of Minnesota,http://www.umsec.umn.edu/directory/mats-heimdahl,NOSCHOLARPAGE,,
10283,Umut A. Acar,Carnegie Mellon University,http://www.umut-acar.org,wJ4NywgAAAAJ,3751.0,32.0
10284,Jan P. de Ruiter,Tufts University,http://www.uni-bielefeld.de/lili/personen/jruiter,NOSCHOLARPAGE,,
10285,Winfried Kurth,University of Göttingen,http://www.uni-goettingen.de/de/72781.html,NOSCHOLARPAGE,,
10286,Florentin Wörgötter,University of Göttingen,http://www.uni-goettingen.de/en/58059.html,NOSCHOLARPAGE,,
10287,Peter Zipf,University of Kassel,http://www.uni-kassel.de/eecs/fachgebiete/digitech/team/person/532-Peter-Zipf.html,NOSCHOLARPAGE,,
10288,Claudia Fohry,University of Kassel,http://www.uni-kassel.de/eecs/fachgebiete/plm/team/claudia-fohry.html,NOSCHOLARPAGE,,
10289,Dieter Wloka,University of Kassel,http://www.uni-kassel.de/eecs/fachgebiete/techinf/mitarbeiter/person/460-Dieter-Wloka.html,NOSCHOLARPAGE,,
10290,Kurt Geihs,University of Kassel,http://www.uni-kassel.de/eecs/fachgebiete/vs/team/kge-detail-page/person/578-Kurt-Geihs.html,JsrZG2YAAAAJ,7078.0,37.0
10291,Gunnar Teege,Bundeswehr University Munich,http://www.unibw.de/gunnar.teege,NOSCHOLARPAGE,,
10292,Michael Koch 0001,Bundeswehr University Munich,http://www.unibw.de/michael.koch,knY18cEAAAAJ,5047.0,32.0
10293,Yannis Theodoridis,University of Piraeus,http://www.unipi.gr/faculty/ytheod,1f5twhoAAAAJ,13235.0,51.0
10294,Alberto Negro,University of Salerno,http://www.unisa.it/docenti/albertonegro/en/index,NOSCHOLARPAGE,,
10295,Amelia G. Nobile,University of Salerno,http://www.unisa.it/docenti/ameliagiuseppinanobile/index,ONLO21oAAAAJ,2339.0,24.0
10296,Andrea De Lucia,University of Salerno,http://www.unisa.it/docenti/andreadelucia/english/index,iyx0u6kAAAAJ,17641.0,73.0
